Order ID,Order Date,Product Category,Region,Sales,Profit
13685,2023-10-09,Clothing,North,21114,1097
13686,2021-02-22,Electronics,North,34278,324
13687,2022-02-12,Clothing,South,9299,3539
13688,2023-04-27,Electronics,South,8569,1328
13689,2023-11-12,Furniture,South,45839,-1720
13690,2023-11-20,Furniture,North,37891,-1410
13691,2022-12-04,Furniture,West,41607,8570
13692,2021-09-17,Electronics,South,42993,12878
13693,2024-05-13,Furniture,West,33907,4533
13694,2023-12-19,Clothing,South,15445,3510
13695,2023-02-15,Electronics,West,24747,11366
13696,2023-11-02,Electronics,West,24481,30
13697,2024-08-06,Electronics,North,47453,4157
13698,2023-04-30,Electronics,West,38178,-1807
13699,2021-12-20,Clothing,East,13213,4958
13700,2024-01-04,Furniture,North,11119,8351
13701,2023-05-23,Electronics,South,14540,10394
13702,2023-09-18,Clothing,North,18910,2452
13703,2024-06-18,Furniture,East,33538,9860
13704,2023-10-15,Electronics,East,44665,3845
13705,2024-03-23,Furniture,West,39738,9153
13706,2024-01-25,Clothing,East,5526,4349
13707,2021-10-21,Clothing,East,4724,3509
13708,2021-07-28,Electronics,East,8093,5716
13709,2024-09-28,Clothing,East,16331,3446
13710,2024-01-17,Electronics,South,24472,12241
13711,2023-03-29,Clothing,South,13006,6637
13712,2022-01-25,Electronics,North,47125,-555
13713,2021-11-21,Furniture,West,40306,1335
13714,2023-07-29,Electronics,South,26214,14938
13715,2023-06-08,Electronics,East,19956,4919
13716,2024-03-26,Clothing,West,7593,2131
13717,2022-10-30,Electronics,South,62297,2542
13718,2022-09-25,Clothing,North,18192,4418
13719,2022-07-31,Furniture,East,41619,8403
13720,2021-05-17,Clothing,West,15065,2725
13721,2022-03-04,Electronics,South,41596,5170
13722,2022-09-04,Clothing,West,11749,4711
13723,2023-06-30,Clothing,South,15216,3357
13724,2023-03-30,Furniture,North,16785,3998
13725,2021-05-21,Electronics,East,12655,4918
13726,2024-01-12,Clothing,North,5436,5548
13727,2021-06-26,Clothing,East,6872,860
13728,2021-07-17,Electronics,East,12599,8168
13729,2022-09-16,Electronics,West,47499,77
13730,2022-11-22,Electronics,South,28275,2691
13731,2024-12-15,Furniture,North,47014,-1486
13732,2022-02-05,Furniture,North,34838,-2081
13733,2022-04-16,Clothing,North,18385,2433
13734,2021-08-06,Electronics,West,8393,11457
13735,2023-07-18,Electronics,West,41297,10211
13736,2022-09-24,Furniture,West,16495,1953
13737,2023-08-09,Furniture,East,31437,-3287
13738,2023-06-25,Furniture,North,30428,-4365
13739,2021-06-24,Clothing,East,17193,3999
13740,2021-01-23,Electronics,North,31003,12633
13741,2021-08-23,Furniture,North,39228,4309
13742,2023-11-03,Electronics,South,45149,13778
13743,2024-01-30,Electronics,North,15445,10415
13744,2023-07-18,Clothing,West,16281,7102
13745,2022-06-07,Electronics,West,8037,7824
13746,2022-03-07,Electronics,West,36869,1775
13747,2023-03-04,Electronics,South,39076,8555
13748,2022-06-17,Electronics,South,13120,12678
13749,2023-09-06,Furniture,East,14715,-3606
13750,2024-08-09,Electronics,North,43637,1676
13751,2023-03-21,Electronics,North,44489,3690
13752,2023-07-02,Electronics,West,46586,-1766
13753,2024-01-30,Electronics,West,11140,6638
13754,2024-08-20,Electronics,West,25383,6325
13755,2023-05-21,Clothing,West,12624,555
13756,2022-06-24,Electronics,West,29472,4090
13757,2023-10-21,Clothing,West,17390,1611
13758,2024-10-10,Furniture,North,32331,-2897
13759,2024-08-19,Clothing,South,7125,7185
13760,2021-08-15,Electronics,West,14590,8212
13761,2024-06-13,Electronics,North,40050,921
13762,2023-05-23,Furniture,West,14734,11037
13763,2023-06-11,Clothing,East,2836,4402
13764,2023-11-03,Furniture,East,24736,5749
13765,2021-07-29,Furniture,North,25432,6051
13766,2023-01-11,Furniture,South,33091,10586
13767,2022-02-01,Furniture,East,15312,-1178
13768,2024-01-29,Clothing,East,13622,6573
13769,2021-01-31,Electronics,South,41843,12063
13770,2023-06-17,Furniture,East,38770,11383
13771,2022-10-11,Clothing,West,15086,6573
13772,2021-11-25,Electronics,South,58786,10298
13773,2024-04-04,Clothing,East,14368,7928
13774,2023-08-10,Clothing,South,17817,2920
13775,2024-01-29,Furniture,West,28912,-683
13776,2022-09-13,Clothing,East,10412,6992
13777,2024-04-11,Electronics,North,40995,9456
13778,2021-06-11,Furniture,East,43723,4472
13779,2023-02-15,Furniture,East,44746,7675
13780,2024-07-10,Clothing,West,18128,7976
13781,2021-10-01,Electronics,North,62676,2284
13782,2023-10-24,Electronics,North,43540,5131
13783,2023-11-18,Clothing,North,16398,2121
13784,2021-11-22,Electronics,West,53985,11684
13785,2023-07-29,Electronics,West,28642,2371
13786,2024-03-18,Clothing,West,14651,2165
13787,2022-06-24,Clothing,West,8918,7123
13788,2022-05-03,Electronics,West,39408,8194
13789,2023-04-02,Electronics,North,33035,9213
13790,2023-12-25,Electronics,South,39795,5636
13791,2021-12-22,Clothing,West,25673,7844
13792,2024-06-29,Electronics,South,11201,2752
13793,2021-08-23,Electronics,East,18327,13891
13794,2021-08-15,Clothing,East,15029,6591
13795,2024-08-29,Furniture,West,37608,10866
13796,2021-02-18,Clothing,East,9521,7059
13797,2021-04-28,Electronics,South,26007,3820
13798,2021-02-23,Electronics,East,29378,2696
13799,2022-07-19,Furniture,East,37995,-3133
13800,2023-12-04,Electronics,South,30839,9817
13801,2021-02-22,Clothing,East,2168,2521
13802,2022-07-12,Electronics,West,34770,13223
13803,2024-01-31,Electronics,South,16027,14291
13804,2023-05-18,Furniture,South,35439,-4776
13805,2022-02-02,Clothing,North,10749,7082
13806,2024-03-07,Clothing,North,3573,6337
13807,2022-11-06,Electronics,South,21550,6712
13808,2022-01-22,Electronics,South,37948,4763
13809,2021-04-21,Clothing,North,14164,5717
13810,2022-09-06,Clothing,West,18272,5042
13811,2021-01-17,Electronics,East,44269,11530
13812,2024-04-20,Electronics,East,20394,-501
13813,2023-06-03,Electronics,East,35539,7669
13814,2022-06-25,Furniture,South,38562,5519
13815,2021-06-20,Clothing,West,15239,2244
13816,2022-02-13,Furniture,North,12039,3311
13817,2023-01-10,Electronics,West,11857,2950
13818,2024-11-02,Furniture,West,43512,10441
13819,2024-04-26,Electronics,East,20735,-257
13820,2023-05-08,Clothing,North,15283,2442
13821,2021-08-18,Furniture,West,13616,10383
13822,2021-04-29,Electronics,North,37756,1894
13823,2024-03-25,Electronics,South,46995,8464
13824,2023-02-23,Electronics,East,48615,2281
13825,2022-04-10,Electronics,North,32647,143
13826,2021-04-14,Clothing,South,16780,4257
13827,2022-11-29,Clothing,South,6735,1981
13828,2021-06-24,Clothing,South,8520,5360
13829,2023-01-15,Clothing,West,14271,1596
13830,2024-12-15,Clothing,West,18848,1223
13831,2024-03-03,Electronics,East,24122,9431
13832,2024-11-15,Electronics,East,19393,6148
13833,2022-10-27,Furniture,South,52568,8038
13834,2021-02-02,Electronics,East,21805,5749
13835,2021-02-24,Clothing,West,4871,4989
13836,2022-06-03,Electronics,East,45375,10973
13837,2023-01-26,Clothing,North,14111,7264
13838,2021-01-12,Clothing,West,7834,2220
13839,2022-12-21,Electronics,South,14818,5604
13840,2022-07-09,Electronics,South,18957,5731
13841,2022-01-08,Clothing,East,17808,2946
13842,2022-04-29,Electronics,West,36243,261
13843,2023-08-31,Electronics,South,19809,8056
13844,2024-06-05,Clothing,South,2997,7463
13845,2022-09-15,Electronics,West,14353,1207
13846,2021-11-03,Furniture,West,25057,10874
13847,2022-04-02,Clothing,South,5086,7666
13848,2021-06-09,Electronics,East,34878,12870
13849,2021-11-27,Clothing,East,4100,6304
13850,2023-02-15,Clothing,East,9167,516
13851,2021-08-13,Electronics,North,39601,5097
13852,2023-09-10,Electronics,West,39545,11165
13853,2022-12-30,Electronics,South,34600,9654
13854,2023-12-05,Electronics,North,33579,14205
13855,2024-05-22,Electronics,East,19959,9819
13856,2023-12-19,Electronics,North,57006,7735
13857,2022-10-06,Electronics,South,19437,12637
13858,2022-09-08,Clothing,South,11463,2064
13859,2021-07-14,Clothing,West,7391,6776
13860,2022-05-04,Clothing,East,17091,6161
13861,2021-06-06,Clothing,East,16964,2213
13862,2022-09-02,Furniture,North,18964,2914
13863,2024-06-03,Clothing,East,16476,982
13864,2022-02-16,Clothing,North,9437,3679
13865,2024-05-13,Electronics,South,33681,3203
13866,2024-01-08,Furniture,South,25430,7462
13867,2024-02-22,Electronics,South,17033,13754
13868,2022-04-16,Electronics,South,39188,1320
13869,2024-05-26,Clothing,South,16979,3228
13870,2022-05-31,Electronics,North,9595,288
13871,2024-02-02,Electronics,South,47613,5663
13872,2022-01-28,Clothing,North,19127,1994
13873,2022-09-23,Clothing,South,8944,3846
13874,2022-08-31,Clothing,North,14302,7708
13875,2023-09-07,Furniture,North,10207,-3917
13876,2022-03-10,Electronics,North,11311,6588
13877,2024-09-16,Electronics,East,39219,14592
13878,2024-03-12,Clothing,North,15444,932
13879,2022-06-24,Electronics,North,27040,3850
13880,2021-10-05,Clothing,South,19134,5893
13881,2021-08-21,Electronics,North,25022,-772
13882,2024-01-19,Clothing,North,6019,1790
13883,2024-05-07,Clothing,West,16105,2696
13884,2021-12-28,Clothing,East,15463,6443
13885,2021-01-26,Clothing,West,18245,2726
13886,2023-11-15,Clothing,South,16103,5060
13887,2024-11-18,Electronics,East,32966,12904
13888,2022-05-22,Electronics,East,14121,-972
13889,2024-08-17,Electronics,West,24909,327
13890,2024-09-24,Electronics,East,26930,483
13891,2021-09-24,Electronics,West,43502,7730
13892,2022-04-06,Clothing,North,12102,7804
13893,2022-04-01,Electronics,West,12049,12947
13894,2024-10-15,Clothing,East,14943,631
13895,2023-12-28,Furniture,East,56108,6776
13896,2023-10-04,Electronics,South,50317,466
13897,2023-05-13,Electronics,South,41993,12987
13898,2024-12-06,Electronics,South,35215,-1539
13899,2022-05-06,Clothing,South,11993,3773
13900,2023-12-09,Electronics,East,31895,8461
13901,2022-07-18,Electronics,South,20366,-215
13902,2024-01-31,Clothing,West,8242,6620
13903,2021-08-04,Electronics,North,14356,7589
13904,2022-07-13,Clothing,East,3493,1635
13905,2021-06-08,Clothing,South,19932,1284
13906,2022-05-04,Clothing,East,7163,1920
13907,2022-11-17,Electronics,South,28986,3704
13908,2024-06-19,Furniture,East,32788,1688
13909,2023-03-05,Clothing,South,17835,3981
13910,2021-01-05,Electronics,North,26447,8341
13911,2021-12-27,Electronics,South,62557,7142
13912,2022-04-04,Electronics,West,48984,13932
13913,2021-09-05,Furniture,East,22017,-4431
13914,2023-08-04,Furniture,East,11355,3056
13915,2022-02-26,Clothing,West,18086,1330
13916,2021-01-15,Furniture,West,31515,9220
13917,2023-01-06,Electronics,North,41602,9308
13918,2024-02-20,Electronics,East,8969,-1408
13919,2021-10-04,Furniture,North,13330,5306
13920,2022-03-29,Clothing,East,4661,7617
13921,2024-11-14,Clothing,East,14032,1565
13922,2024-08-10,Clothing,North,7905,2931
13923,2022-08-21,Furniture,East,17756,353
13924,2022-03-22,Clothing,East,19349,2237
13925,2021-07-29,Furniture,North,26868,7326
13926,2022-12-15,Clothing,South,19384,5004
13927,2021-10-29,Electronics,North,39825,3213
13928,2024-05-31,Furniture,East,37940,6279
13929,2021-01-03,Electronics,West,31365,6796
13930,2023-09-17,Furniture,South,27352,11820
13931,2024-01-22,Clothing,West,12966,6275
13932,2022-06-04,Clothing,South,3809,7046
13933,2024-12-22,Clothing,West,13139,6005
13934,2022-05-08,Electronics,South,38649,3257
13935,2024-06-12,Electronics,North,23051,2909
13936,2022-09-12,Furniture,South,37345,9866
13937,2024-03-30,Furniture,South,34868,10358
13938,2021-11-27,Electronics,South,47485,-1539
13939,2021-11-29,Furniture,East,49998,10732
13940,2021-02-19,Furniture,West,13233,7128
13941,2023-05-13,Clothing,North,7202,3439
13942,2021-09-29,Electronics,West,39258,13197
13943,2022-08-03,Furniture,West,41238,8722
13944,2024-06-29,Clothing,North,14998,6243
13945,2022-07-14,Furniture,East,28047,-1699
13946,2022-11-27,Furniture,South,55307,10640
13947,2024-01-19,Furniture,East,32413,11805
13948,2022-03-22,Clothing,East,18131,5471
13949,2023-10-14,Electronics,South,40597,2433
13950,2024-09-17,Electronics,West,41033,850
13951,2024-03-08,Electronics,South,9378,4503
13952,2021-12-23,Electronics,North,62302,8006
13953,2021-10-01,Clothing,South,3703,5314
13954,2023-11-09,Clothing,West,15600,7596
13955,2021-11-07,Furniture,East,17256,9227
13956,2023-05-20,Electronics,East,25279,7368
13957,2023-06-05,Clothing,South,13945,2276
13958,2021-06-03,Electronics,North,39006,7651
13959,2024-11-14,Electronics,West,28473,5771
13960,2024-07-07,Electronics,East,21460,2637
13961,2022-09-12,Clothing,South,14922,4053
13962,2023-06-02,Electronics,North,42117,986
13963,2023-03-08,Clothing,North,13522,5293
13964,2021-05-05,Electronics,East,42890,11892
13965,2024-10-09,Furniture,East,24295,9062
13966,2024-07-20,Furniture,West,11363,11691
13967,2022-09-11,Furniture,North,12751,2782
13968,2021-09-02,Furniture,West,27648,7540
13969,2023-04-28,Furniture,North,15339,848
13970,2022-03-26,Furniture,North,26877,10861
13971,2023-07-19,Clothing,South,15465,5587
13972,2024-06-24,Electronics,East,11302,12437
13973,2022-06-04,Electronics,North,22512,3022
13974,2024-03-10,Electronics,West,14155,3254
13975,2021-12-28,Clothing,East,8260,7771
13976,2021-01-08,Clothing,West,4516,2464
13977,2022-04-23,Furniture,East,32453,3838
13978,2024-10-07,Furniture,East,30842,4337
13979,2022-05-10,Electronics,North,18701,8275
13980,2023-04-13,Clothing,South,8210,5240
13981,2024-12-21,Furniture,North,28007,11327
13982,2023-11-29,Electronics,East,32116,8479
13983,2022-08-16,Clothing,North,13323,5245
13984,2021-07-06,Electronics,North,31089,-298
13985,2023-01-24,Clothing,East,12404,1330
13986,2021-04-03,Electronics,East,16380,-1909
13987,2021-03-27,Furniture,North,13877,5103
13988,2023-12-04,Clothing,North,12578,7742
13989,2021-05-17,Electronics,North,42348,13787
13990,2022-02-25,Electronics,West,32130,-1527
13991,2021-03-15,Clothing,North,13624,769
13992,2024-03-25,Furniture,West,36620,7663
13993,2024-07-02,Clothing,South,19799,6825
13994,2021-06-20,Clothing,West,19619,4467
13995,2021-06-19,Electronics,North,35488,11211
13996,2023-05-22,Clothing,South,8634,6468
13997,2021-11-18,Clothing,West,3692,5583
13998,2022-04-01,Clothing,West,3461,5434
13999,2023-08-02,Electronics,East,23405,13003
14000,2023-03-01,Clothing,South,5472,7663
14001,2022-09-05,Clothing,East,8575,6047
14002,2024-03-24,Furniture,South,14843,2739
14003,2023-06-08,Furniture,West,24852,11324
14004,2021-12-15,Clothing,East,14504,6522
14005,2024-04-11,Clothing,North,16516,4740
14006,2021-01-10,Electronics,West,15432,13148
14007,2023-01-10,Furniture,South,21194,9819
14008,2024-07-12,Electronics,South,14625,5404
14009,2024-06-24,Electronics,East,22674,8507
14010,2022-10-29,Electronics,East,36903,2623
14011,2022-06-30,Furniture,South,29547,2015
14012,2021-05-09,Electronics,West,36037,13261
14013,2022-08-24,Clothing,East,9782,5714
14014,2022-08-28,Clothing,North,8938,3488
14015,2021-11-23,Electronics,South,17102,3512
14016,2023-09-07,Electronics,North,17788,12185
14017,2022-02-08,Furniture,South,28734,4971
14018,2022-09-21,Furniture,North,16487,8688
14019,2024-10-14,Electronics,West,26587,13372
14020,2022-12-19,Furniture,South,30464,7416
14021,2023-11-07,Clothing,West,20728,4118
14022,2021-10-01,Electronics,East,54320,2690
14023,2022-11-16,Clothing,South,13484,6207
14024,2021-04-26,Furniture,West,39415,9378
14025,2023-05-11,Clothing,North,6700,7299
14026,2022-11-24,Electronics,West,28471,-1340
14027,2024-01-20,Furniture,South,39493,5932
14028,2024-01-11,Clothing,West,2815,5277
14029,2021-11-20,Electronics,North,46792,10289
14030,2023-08-19,Clothing,North,6734,4129
14031,2021-04-24,Clothing,North,4753,7005
14032,2023-12-18,Furniture,East,19090,11585
14033,2021-06-03,Clothing,South,19388,1812
14034,2024-11-28,Electronics,North,34331,9765
14035,2024-07-13,Clothing,East,6221,7635
14036,2021-11-11,Clothing,North,7372,5441
14037,2023-12-01,Electronics,West,44683,10466
14038,2021-04-15,Clothing,South,19988,2402
14039,2024-05-01,Furniture,West,14588,5811
14040,2024-11-25,Electronics,East,34752,5928
14041,2024-07-25,Clothing,West,17325,5788
14042,2021-12-20,Electronics,West,62254,12274
14043,2023-10-13,Electronics,North,49476,2719
14044,2023-01-03,Electronics,West,48849,12550
14045,2022-12-10,Electronics,North,24523,14931
14046,2024-07-03,Furniture,North,22624,-1639
14047,2022-10-13,Electronics,South,28219,-76
14048,2023-04-04,Clothing,East,14647,7658
14049,2023-08-05,Electronics,East,37018,4681
14050,2022-10-23,Furniture,East,16511,9175
14051,2021-04-09,Clothing,North,12122,921
14052,2022-08-11,Clothing,East,18719,2026
14053,2021-10-09,Electronics,North,10472,11973
14054,2022-02-07,Electronics,South,23352,13052
14055,2024-02-07,Electronics,East,11147,1537
14056,2022-12-01,Furniture,North,42655,-4279
14057,2021-07-18,Clothing,East,14269,885
14058,2024-08-19,Clothing,East,9426,6096
14059,2021-11-23,Clothing,South,20809,3387
14060,2021-06-03,Electronics,West,22346,5115
14061,2022-07-06,Clothing,East,12911,759
14062,2022-02-09,Clothing,South,10791,3755
14063,2022-04-07,Clothing,East,10947,4077
14064,2021-05-12,Clothing,East,12950,7677
14065,2023-03-02,Electronics,East,24860,3283
14066,2023-05-24,Electronics,East,38743,7791
14067,2021-03-25,Furniture,West,17405,9357
14068,2024-11-23,Clothing,West,10819,6437
14069,2023-01-24,Electronics,East,38431,11003
14070,2022-09-20,Furniture,East,35106,7979
14071,2024-02-07,Electronics,South,42977,10060
14072,2021-08-09,Furniture,South,17228,4300
14073,2022-07-07,Furniture,North,18681,3196
14074,2024-10-23,Furniture,West,23747,372
14075,2024-03-16,Furniture,East,20920,11001
14076,2021-04-22,Electronics,West,24856,13147
14077,2022-09-07,Electronics,South,25221,-814
14078,2023-07-13,Clothing,West,8461,1981
14079,2022-04-20,Electronics,West,22052,5332
14080,2023-04-16,Electronics,East,8327,3239
14081,2021-09-28,Clothing,East,19333,2386
14082,2022-02-25,Electronics,South,15038,6048
14083,2022-12-08,Furniture,East,50272,9954
14084,2024-10-22,Furniture,South,16612,8706
14085,2024-07-27,Furniture,South,23225,2318
14086,2024-07-30,Clothing,North,15531,5835
14087,2021-02-09,Furniture,North,19530,2502
14088,2021-07-08,Furniture,North,11649,8472
14089,2024-04-02,Clothing,West,4862,1109
14090,2023-09-21,Electronics,North,35134,-1083
14091,2022-06-20,Furniture,East,22444,3353
14092,2023-10-25,Furniture,East,39677,449
14093,2021-10-17,Clothing,North,6254,6048
14094,2022-03-09,Electronics,West,44189,7290
14095,2022-04-16,Clothing,South,4721,3208
14096,2024-04-19,Electronics,West,32698,8892
14097,2024-06-25,Furniture,West,29637,10256
14098,2022-09-20,Furniture,South,43556,11640
14099,2021-10-06,Electronics,South,15632,4741
14100,2023-05-27,Clothing,South,5654,5888
14101,2022-08-04,Electronics,East,48428,1251
14102,2023-05-13,Clothing,South,7268,4089
14103,2021-09-11,Electronics,South,37843,11489
14104,2021-06-30,Clothing,West,17131,1107
14105,2022-11-12,Electronics,West,37453,12391
14106,2023-04-05,Electronics,North,42920,6738
14107,2022-12-01,Electronics,West,20654,8096
14108,2022-07-20,Electronics,South,13474,-1512
14109,2024-09-11,Clothing,East,7622,3621
14110,2024-10-12,Electronics,West,51779,1774
14111,2022-11-11,Clothing,West,10979,3572
14112,2022-01-26,Furniture,South,42697,3572
14113,2024-01-14,Furniture,West,33501,7416
14114,2024-09-02,Furniture,West,35775,-113
14115,2021-07-31,Furniture,South,29374,11605
14116,2022-01-19,Electronics,West,23684,-1383
14117,2021-12-08,Electronics,East,56339,4309
14118,2023-04-24,Clothing,North,4790,4442
14119,2023-11-28,Furniture,West,38600,-946
14120,2022-02-24,Furniture,East,26090,2681
14121,2023-01-21,Electronics,West,23569,4508
14122,2024-04-07,Electronics,North,24608,8433
14123,2024-09-28,Electronics,South,39939,10344
14124,2021-11-02,Clothing,North,18054,6856
14125,2022-12-03,Clothing,West,7575,1903
14126,2023-05-19,Electronics,North,24257,14793
14127,2022-06-21,Clothing,North,3916,3938
14128,2024-02-10,Clothing,South,4859,7572
14129,2024-12-05,Clothing,West,22779,2551
14130,2021-07-25,Electronics,North,28085,6214
14131,2024-04-23,Furniture,North,10601,10451
14132,2024-11-06,Clothing,South,19834,5774
14133,2022-05-11,Furniture,East,28226,5866
14134,2024-11-03,Furniture,West,53203,7368
14135,2023-12-07,Electronics,East,35159,6674
14136,2022-05-19,Electronics,East,27023,13462
14137,2023-11-12,Clothing,South,17553,7932
14138,2021-08-01,Electronics,South,13368,10567
14139,2021-11-06,Furniture,West,42233,-1175
14140,2022-10-23,Clothing,East,16108,2182
14141,2023-01-23,Furniture,North,13608,1878
14142,2021-09-29,Electronics,East,41786,7610
14143,2023-07-27,Electronics,South,43268,667
14144,2024-05-10,Clothing,North,11578,5730
14145,2021-02-01,Electronics,North,33720,8255
14146,2022-03-19,Clothing,South,6834,2046
14147,2021-06-11,Furniture,North,25050,10049
14148,2023-02-06,Electronics,East,38134,13640
14149,2021-09-11,Clothing,South,16284,3682
14150,2022-06-05,Electronics,West,11423,332
14151,2023-09-04,Electronics,South,14066,4038
14152,2021-01-10,Furniture,West,18583,289
14153,2022-12-27,Furniture,West,42385,-4704
14154,2022-05-20,Clothing,South,19470,4865
14155,2023-02-24,Furniture,South,35692,11879
14156,2022-03-12,Clothing,West,4995,593
14157,2024-02-09,Electronics,West,14393,-1280
14158,2021-06-02,Electronics,North,29459,4325
14159,2023-07-06,Furniture,South,22554,99
14160,2023-05-19,Electronics,South,20568,2026
14161,2024-01-31,Clothing,North,14247,5557
14162,2023-01-23,Clothing,South,19490,5805
14163,2024-04-29,Clothing,North,13914,7174
14164,2022-07-17,Clothing,North,11563,922
14165,2024-01-10,Electronics,South,23316,14217
14166,2022-05-04,Electronics,East,10005,10741
14167,2023-06-14,Clothing,West,16602,5102
14168,2024-01-17,Clothing,South,14603,6295
14169,2024-05-02,Clothing,East,19147,5851
14170,2021-04-14,Clothing,North,11144,3422
14171,2024-01-25,Electronics,East,46459,5059
14172,2024-12-17,Furniture,South,52963,-521
14173,2024-05-06,Clothing,South,6198,1399
14174,2023-10-22,Electronics,East,15866,1641
14175,2023-10-04,Clothing,South,7205,7732
14176,2022-02-11,Furniture,West,15591,6833
14177,2024-11-02,Furniture,East,51143,1116
14178,2021-06-16,Electronics,North,8761,407
14179,2022-05-24,Clothing,East,2885,6722
14180,2021-11-09,Electronics,East,56434,9125
14181,2024-12-12,Electronics,East,38342,-532
14182,2023-02-02,Clothing,East,15366,7515
14183,2022-11-12,Clothing,North,10819,1243
14184,2022-04-22,Clothing,North,4428,3993
14185,2021-03-14,Electronics,North,20738,7308
14186,2024-03-10,Electronics,East,23772,8633
14187,2022-08-05,Clothing,West,19738,6327
14188,2021-09-19,Electronics,West,44855,4228
14189,2024-09-25,Electronics,North,10831,9055
14190,2024-08-24,Electronics,West,32318,11795
14191,2021-09-02,Electronics,West,48320,12605
14192,2024-09-22,Electronics,West,39560,9282
14193,2022-07-15,Clothing,West,3063,6229
14194,2024-01-05,Electronics,West,31043,11344
14195,2021-06-24,Electronics,South,28929,13898
14196,2021-04-19,Clothing,North,4732,2372
14197,2021-07-02,Electronics,East,45488,-31
14198,2021-07-11,Clothing,West,14155,4178
14199,2021-03-06,Electronics,South,36392,1717
14200,2023-08-21,Electronics,East,9374,6679
14201,2024-01-29,Electronics,South,21427,-60
14202,2023-05-14,Electronics,West,43135,9428
14203,2024-02-26,Clothing,West,18631,4003
14204,2022-01-04,Furniture,West,35259,11862
14205,2023-05-01,Electronics,West,27144,10655
14206,2021-02-12,Electronics,East,48736,14292
14207,2024-12-13,Clothing,East,21765,1868
14208,2022-05-03,Clothing,South,4226,3996
14209,2021-03-19,Furniture,North,22199,5034
14210,2023-04-06,Electronics,West,19569,-941
14211,2024-07-17,Furniture,South,41182,8115
14212,2022-11-05,Electronics,South,38543,193
14213,2022-12-02,Electronics,South,45503,14551
14214,2023-01-29,Furniture,West,33826,-818
14215,2022-12-29,Clothing,West,7628,814
14216,2024-08-31,Clothing,South,7950,1222
14217,2023-07-14,Clothing,West,16141,3845
14218,2023-06-21,Clothing,South,18154,2809
14219,2023-06-08,Electronics,East,14630,8693
14220,2023-09-20,Clothing,West,16778,3833
14221,2024-04-06,Electronics,East,31070,11416
14222,2021-12-05,Furniture,North,46018,3629
14223,2021-07-12,Furniture,West,18360,7011
14224,2021-10-10,Electronics,North,63337,1301
14225,2024-09-21,Electronics,South,19227,4819
14226,2022-01-25,Electronics,West,10769,8492
14227,2023-09-27,Electronics,West,11345,665
14228,2022-06-09,Furniture,West,34807,5784
14229,2024-06-17,Electronics,North,20366,7325
14230,2022-10-21,Electronics,North,17472,5110
14231,2022-12-17,Furniture,South,39343,6495
14232,2023-06-10,Furniture,East,40311,4629
14233,2024-01-18,Clothing,East,17533,2939
14234,2024-01-24,Clothing,North,13365,4407
14235,2022-03-28,Clothing,West,3316,5704
14236,2022-03-04,Furniture,East,31388,8512
14237,2024-03-20,Clothing,East,2684,3088
14238,2024-10-31,Clothing,North,10972,6699
14239,2023-11-12,Electronics,South,25655,1087
14240,2023-06-02,Electronics,North,46546,14029
14241,2021-11-09,Clothing,North,13102,4043
14242,2023-04-20,Furniture,West,32412,-1906
14243,2022-06-03,Furniture,North,29191,9821
14244,2024-05-14,Furniture,West,17582,4012
14245,2022-01-10,Clothing,South,2887,4228
14246,2022-03-27,Clothing,West,8015,5924
14247,2023-10-12,Furniture,South,31889,7453
14248,2022-08-18,Clothing,South,9508,4496
14249,2024-04-17,Electronics,South,8556,6900
14250,2024-05-18,Clothing,North,2717,4165
14251,2022-05-15,Furniture,West,23891,5336
14252,2022-04-09,Electronics,East,23014,4547
14253,2024-02-22,Furniture,North,39932,6971
14254,2021-04-23,Electronics,South,28263,13216
14255,2023-11-02,Clothing,East,16387,7191
14256,2024-02-24,Clothing,North,9045,2795
14257,2021-11-27,Clothing,East,4208,2617
14258,2024-07-30,Electronics,South,47240,1558
14259,2021-05-20,Furniture,East,15293,7811
14260,2024-11-25,Clothing,East,10870,5619
14261,2023-06-21,Electronics,South,31040,1182
14262,2024-01-26,Clothing,East,16298,963
14263,2022-06-01,Electronics,North,13760,5260
14264,2022-07-23,Electronics,East,41218,11707
14265,2023-04-26,Electronics,West,9915,7115
14266,2023-12-29,Furniture,North,22198,9814
14267,2021-04-28,Clothing,East,2315,5266
14268,2023-06-07,Clothing,West,6793,5588
14269,2023-12-19,Electronics,West,12040,7319
14270,2023-11-23,Electronics,West,27552,1468
14271,2024-09-03,Furniture,East,22651,9482
14272,2021-02-19,Clothing,South,6409,1047
14273,2021-01-19,Furniture,West,29907,4721
14274,2022-12-27,Electronics,South,29166,14490
14275,2021-07-16,Electronics,North,36962,3468
14276,2022-07-13,Furniture,South,39288,9923
14277,2022-03-28,Clothing,South,3250,7239
14278,2021-10-16,Electronics,South,27643,-389
14279,2024-03-10,Electronics,South,15928,-210
14280,2024-01-13,Furniture,South,10867,7445
14281,2022-01-26,Clothing,North,2327,4316
14282,2021-08-03,Clothing,North,5148,7378
14283,2021-08-03,Electronics,South,19573,8566
14284,2024-11-27,Electronics,South,35020,11157
14285,2021-05-08,Furniture,West,19322,-2518
14286,2023-01-30,Electronics,North,43867,9512
14287,2022-02-08,Clothing,East,15675,6344
14288,2023-11-19,Furniture,North,28255,8850
14289,2021-12-04,Electronics,East,19151,5985
14290,2023-04-11,Electronics,West,46822,14952
14291,2022-12-15,Clothing,South,4750,3736
